id;level_0;level_1;level_2;level_3;level_4;bezug;motiv_zielbildung;informationsaufnahme;informationsintegration;aktionsauswahl;aktionsausführung;effektkontrolle;utterance;utterance_english;tp;absatz;need_type;recipe_no;step_no;step_component_no;recipe_id;step_component_text;step_text;task_level_0;task_level_1;seq;norm_seq;next_norm_seq;previous_need;penultimate_need
513;Amount;Amount of Ingredients;;;;plan;fertig;fertig;in;offen;offen;offen;Ok was brauchen wir für diese ok du hast gesagt und was ist mit der hier haben wir 560 Gramm Ananasstücke . Wie viel brauchen wir ?;Ok what do we need for this ok you said and what about this one we have 560 grams of pineapple chunks . How much do we need?;8;54;fact;1;1;0;53;;"Zuerst Ananas abtropfen lassen. Den Saft auffangen, er wird später noch 
benötigt. Die Ananasringe in Stücke schneiden. (Nehmen Sie nicht Ananas 
in Stücken. Meist ist sie zu grob in Stücke geschnitten und die Qualität
 bei den Scheiben ist besser.) ";;Ananas zubereiten;27;0,303370787;0,31460674;Ingredient;Ingredient
514;Amount;Amount of Ingredients;;;;plan;fertig;fertig;in;offen;offen;offen;Aber was heißt eine Dose ? Dosen sind auch unterschiedlich .;But what is a can? Cans are also different.;8;56;fact;1;1;0;53;;"Zuerst Ananas abtropfen lassen. Den Saft auffangen, er wird später noch 
benötigt. Die Ananasringe in Stücke schneiden. (Nehmen Sie nicht Ananas 
in Stücken. Meist ist sie zu grob in Stücke geschnitten und die Qualität
 bei den Scheiben ist besser.) ";;Ananas zubereiten;28;0,314606742;0,3258427;Amount;Ingredient
907;Amount;Amount of Persons;Amount of Persons Reassurance implicit;;;plan;in;fertig;in;offen;offen;offen;Ich glaube es ist viel zu viel wenn wir alles nehmen .;I think it's way too much if we take it all.;8;58;fact;1;1;0;53;;"Zuerst Ananas abtropfen lassen. Den Saft auffangen, er wird später noch 
benötigt. Die Ananasringe in Stücke schneiden. (Nehmen Sie nicht Ananas 
in Stücken. Meist ist sie zu grob in Stücke geschnitten und die Qualität
 bei den Scheiben ist besser.) ";;Ananas zubereiten;29;0,325842697;0,33707865;Amount;Amount
911;Amount;Amount of Persons;Amount of Persons Reassurance explicit;;;plan;fertig;fertig;in;offen;offen;offen;Ja ?;Yes ?;8;58;fact;1;1;0;53;;"Zuerst Ananas abtropfen lassen. Den Saft auffangen, er wird später noch 
benötigt. Die Ananasringe in Stücke schneiden. (Nehmen Sie nicht Ananas 
in Stücken. Meist ist sie zu grob in Stücke geschnitten und die Qualität
 bei den Scheiben ist besser.) ";;Ananas zubereiten;30;0,337078652;0,34831461;Amount;Amount
1614;Preparation;Preparation Steps;All preparation steps;;;plan;fertig;fertig;in;offen;offen;offen;Ok und was sollen wir ok kannst du bitte noch äh das äh Rezept lesen was brauchen was müssen wir als nächstes machen ?;Ok and what do we need ok can you please read the uh recipe what do we need what do we need to do next ?;8;60;competence;1;1;1;53;"Zuerst Ananas abtropfen lassen. Den Saft auffangen, er wird später noch 
benötigt.";"Zuerst Ananas abtropfen lassen. Den Saft auffangen, er wird später noch 
benötigt. Die Ananasringe in Stücke schneiden. (Nehmen Sie nicht Ananas 
in Stücken. Meist ist sie zu grob in Stücke geschnitten und die Qualität
 bei den Scheiben ist besser.) ";Ananas abtropfen lassen;Ananas zubereiten;31;0,348314607;0,35955056;Amount;Amount
1694;Preparation;Preparation Steps;Next Preparation Step;;;plan;fertig;fertig;in;offen;offen;offen;Ok und was sollen wir ok kannst du bitte noch äh das äh Rezept lesen was brauchen was müssen wir als nächstes machen ?;Ok and what should we do ok can you please read the uh recipe what do we need what do we need to do next ?;8;60;competence;1;1;1;53;"Zuerst Ananas abtropfen lassen. Den Saft auffangen, er wird später noch 
benötigt.";"Zuerst Ananas abtropfen lassen. Den Saft auffangen, er wird später noch 
benötigt. Die Ananasringe in Stücke schneiden. (Nehmen Sie nicht Ananas 
in Stücken. Meist ist sie zu grob in Stücke geschnitten und die Qualität
 bei den Scheiben ist besser.) ";Ananas abtropfen lassen;Ananas zubereiten;32;0,359550562;0,37078652;Preparation;Amount
1695;Preparation;Preparation Steps;Next Preparation Step;;;plan;fertig;fertig;in;offen;offen;offen;Ok (,;Ok (,;8;62;competence;1;1,2;2;53;Die Ananasringe in Stücke schneiden.;"Zuerst Ananas abtropfen lassen. Den Saft auffangen, er wird später noch 
benötigt. Die Ananasringe in Stücke schneiden. (Nehmen Sie nicht Ananas 
in Stücken. Meist ist sie zu grob in Stücke geschnitten und die Qualität
 bei den Scheiben ist besser.) Die Paprika waschen, entkernen und in Würfel schneiden.";Ananas in Stücke schneiden,;Ananas zubereiten,Paprika zubereiten;33;0,370786517;0,38202247;Preparation;Preparation
1696;Preparation;Preparation Steps;Next Preparation Step;;;plan;fertig;fertig;in;offen;offen;offen;Und dann ?;And then what ?;8;64;competence;1;3;0;53;;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";;Soße anrühren;34;0,382022472;0,39325843;Preparation;Preparation
1573;Preparation;Preparation Steps;Read out first step;;;plan;fertig;in;offen;offen;offen;offen;Ok machen wir den ersten das ist schon zu ein bisschen anstrengend . Machen wir den ersten;Okay, let's do the first one. It's a little exhausting. Let's do the first one;8;66;competence;1;1;0;53;;"Zuerst Ananas abtropfen lassen. Den Saft auffangen, er wird später noch 
benötigt. Die Ananasringe in Stücke schneiden. (Nehmen Sie nicht Ananas 
in Stücken. Meist ist sie zu grob in Stücke geschnitten und die Qualität
 bei den Scheiben ist besser.) ";;Ananas zubereiten;35;0,393258427;0,40449438;Preparation;Preparation
2266;Preparation;Preparation Order;;;;plan;fertig;fertig;in;offen;offen;offen;Und dann machen wir den zweiten oder ?;And then we'll do the second one, right?;8;68;competence;1;2;0;53;;Die Paprika waschen, entkernen und in Würfel schneiden.;;Soße anrühren;36;0,404494382;0,41573034;Preparation;Preparation
515;Amount;Amount of Ingredients;;;;plan;fertig;fertig;in;offen;offen;offen;So ich schätze ich nehme jetzt die Hälfte . Von der Dose .;So I guess I'll take half now. Of the can.;8;70;fact;1;1;0;53;;"Zuerst Ananas abtropfen lassen. Den Saft auffangen, er wird später noch 
benötigt. Die Ananasringe in Stücke schneiden. (Nehmen Sie nicht Ananas 
in Stücken. Meist ist sie zu grob in Stücke geschnitten und die Qualität
 bei den Scheiben ist besser.) ";;Ananas zubereiten;37;0,415730337;0,42696629;Preparation;Preparation
842;Amount;Amount of Ingredients;Amount of Ingredient Reassurance implicit;;;plan;fertig;fertig;in;offen;offen;offen;So ich schätze ich nehme jetzt die Hälfte . Von der Dose .;I guess I'll take half now. Of the can.;8;70;fact;1;1;0;53;;"Zuerst Ananas abtropfen lassen. Den Saft auffangen, er wird später noch 
benötigt. Die Ananasringe in Stücke schneiden. (Nehmen Sie nicht Ananas 
in Stücken. Meist ist sie zu grob in Stücke geschnitten und die Qualität
 bei den Scheiben ist besser.) ";;Ananas zubereiten;38;0,426966292;0,43820225;Amount;Preparation
516;Amount;Amount of Ingredients;;;;plan;fertig;fertig;in;offen;offen;offen;Wir brauchen nur zwei Löffel hast du gesagt oder ?;We only need two spoons, you said, right?;8;72;fact;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;39;0,438202247;0,4494382;Amount;Amount
768;Amount;Amount of Ingredients;Amount of Ingredient Reassurance explicit;;;plan;fertig;fertig;in;offen;offen;offen;Wir brauchen nur zwei Löffel hast du gesagt oder ?;We only need two spoons, you said, right?;8;72;fact;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;40;0,449438202;0,46067416;Amount;Amount
1697;Preparation;Preparation Steps;Next Preparation Step;;;plan;fertig;fertig;in;offen;offen;offen;Was haben wir was jetzt ? Paprika hast du gesagt oder ?;What do we have now? Peppers, you said.;8;74;competence;1;2;0;53;;Die Paprika waschen, entkernen und in Würfel schneiden.;;Paprika zubereiten;41;0,460674157;0,47191011;Amount;Amount
1488;Ingredient;Ingredient - Texture,Appearance;Ingredient Appearance;Ingredient Size;;plan;fertig;fertig;in;offen;offen;offen;Und wie sollen wir schneiden ? Klein oder groß ?;And how should we cut? Small or large?;8;76;fact;1;2;3;53;Die Paprika in Würfel schneiden;Die Paprika waschen, entkernen und in Würfel schneiden.;Paprika würfeln;Paprika zubereiten;42;0,471910112;0,48314607;Preparation;Amount
1698;Preparation;Preparation Steps;Next Preparation Step;;;plan;fertig;in;fertig;fertig;fertig;in;Ok . Paprika haben wir . Was brauchen wir jetzt ?;Okay. Okay. Peppers we have. What do we need now?;8;78;competence;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;43;0,483146067;0,49438202;Ingredient;Preparation
517;Amount;Amount of Ingredients;;;;plan;fertig;fertig;in;offen;offen;offen;Wie viel .;How much.;8;80;fact;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;44;0,494382022;0,50561798;Preparation;Ingredient
518;Amount;Amount of Ingredients;;;;plan;fertig;fertig;in;offen;offen;offen;Zucker zum Beispiel .;Sugar, for example.;8;82;fact;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;45;0,505617978;0,51685393;Amount;Preparation
519;Amount;Amount of Ingredients;;;;plan;fertig;fertig;in;offen;offen;offen;Salz ?;Salt?;8;84;fact;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;46;0,516853933;0,52808989;Amount;Amount
1007;Ingredient;Ingredients in Recipe;Ingredients during process;Remaining Ingredients to process;;plan;fertig;fertig;in;offen;offen;offen;Ok was äh Salz Zucker haben wir was sonst ?;Okay what uh salt sugar we have what else?;8;86;fact;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;47;0,528089888;0,53932584;Amount;Amount
769;Amount;Amount of Ingredients;Amount of Ingredient Reassurance explicit;;;plan;fertig;fertig;in;offen;offen;offen;Sechs ?;Six?;8;88;fact;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;48;0,539325843;0,5505618;Ingredient;Amount
914;Ingredient;Ingredients in Recipe;Ingredients during process;Next Ingredient in Preparation process;;plan;fertig;fertig;in;offen;offen;offen;Ok dann ?;Okay, then?;8;90;fact;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;49;0,550561798;0,56179775;Amount;Ingredient
1443;Ingredient;Ingredient - Texture,Appearance;Ingredient Appearance;Ingredient Shape;;plan;fertig;fertig;in;in;offen;offen;Ich schneide es einfach ganz klein .;I'll just cut it really small.;8;92;fact;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;50;0,561797753;0,57303371;Ingredient;Amount
1516;Ingredient;Ingredient - Texture,Appearance;Reassurance implicit;;;plan;fertig;fertig;in;in;offen;offen;Ich schneide es einfach ganz klein .;I'll just cut it really small.;8;92;fact;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;51;0,573033708;0,58426966;Ingredient;Ingredient
2143;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;plan;fertig;fertig;in;in;offen;offen;Ich schneide es einfach ganz klein .;I'll just cut it really small.;8;92;competence;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;52;0,584269663;0,59550562;Ingredient;Ingredient
1193;Ingredient;Ingredients in Recipe;Reassurance explicit;;;plan;fertig;fertig;in;offen;offen;offen;Ach Tomaten soll ich da rein ? Da;Oh, tomatoes in there? There.;8;94;fact;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;53;0,595505618;0,60674157;Preparation;Ingredient
2791;Miscellaneous;Picture Request;;;;plan;fertig;fertig;in;offen;offen;offen;Gibt es da auch Bilder ?;Are there any pictures?;8;96;fact;1;0;0;53;;;;;54;0,606741573;0,61797753;Ingredient;Preparation
2628;Recipe;Recipe Appearance (subjective);;;;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;Ok sieht das lecker aus ?;Okay, does it look tasty?;8;100;fact;1;0;0;53;;;;;55;0,617977528;0,62921348;Miscellaneous;Ingredient
2629;Recipe;Request for Tips,Suggestions;;;;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;Ok . Würdest du es essen ?;Does it look tasty? Would you eat it?;8;106;fact;1;0;0;53;;;;;56;0,629213483;0,64044944;Recipe;Miscellaneous
240;Time;Cooking Time;;;;aktivitaet;fertig;fertig;fertig;fertig;in;offen;Und wie lange dauert überhaupt KOCHzeit was steht da geschrieben;And how long does it take to cook what is written there?;8;108;fact;1;0;0;53;;;;;57;0,640449438;0,65168539;Recipe;Recipe
1699;Preparation;Preparation Steps;Next Preparation Step;;;plan;fertig;fertig;fertig;fertig;fertig;in;Tomaten haben wir drin jetzt;Tomatoes are in it now;8;110;competence;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;58;0,651685393;0,66292135;Time;Recipe
520;Amount;Amount of Ingredients;;;;plan;fertig;fertig;in;offen;offen;offen;Wie viel Öl ?;How much oil?;8;112;fact;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen.";"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
Topf geben und erhitzen. Die Speisestärke zuerst eine einer Schale mit 
ein wenig Wasser anrühren, bis alle Klümpchen weg sind, dann zu der 
Mischung in den Topf geben. Wenn die Bindung der Soße anzieht, mit 
Ananassaft auffüllen. ";Gewürze erhitzen;Soße anrühren;59;0,662921348;0,6741573;Preparation;Time
521;Amount;Amount of Ingredients;;;;plan;fertig;fertig;in;offen;offen;offen;Zwei Teelöffel .;Two teaspoons.;8;114;fact;1;3;1;53;"Dann Essig, Zucker, Salz, Tomatenmark, Sojasoße und Sesamöl in einen 
